4001.569025,90.742028
3999.640558,90.688821
3997.712091,90.791461
3995.783624,90.845038
3993.855157,90.889344
3991.926690,91.343062
3989.998223,91.611592
3988.069756,91.165957
3986.141289,90.939761
3984.212822,91.615813
3982.284355,92.151039
3980.355888,91.636369
3978.427421,90.824006
3976.498954,90.540571
3974.570487,90.418468
3972.642020,90.022734
3970.713553,89.770969
3968.785086,89.903806
3966.856619,90.068932
3964.928152,90.322913
3962.999685,90.959907
3961.071218,91.560394
3959.142751,91.591455
3957.214284,91.284730
3955.285817,91.050799
3953.357350,91.002359
3951.428883,91.185639
3949.500416,91.587851
3947.571949,91.933321
3945.643482,91.735443
3943.715015,90.718365
3941.786548,89.754595
3939.858081,89.892279
3937.929614,90.732297
3936.001147,90.912709
3934.072680,90.235817
3932.144213,89.826543
3930.215746,90.351323
3928.287279,91.060948
3926.358812,90.925644
3924.430345,90.468430
3922.501878,90.573466
3920.573411,90.568540
3918.644944,89.869389
3916.716477,89.793643
3914.788010,90.984748
3912.859543,92.061257
3910.931076,92.081437
3909.002609,91.425219
3907.074142,90.314616
3905.145675,90.011497
3903.217208,91.031827
3901.288741,91.536064
3899.360274,90.544009
3897.431807,90.212553
3895.503340,90.707232
3893.574873,90.294351
3891.646406,89.738522
3889.717939,90.226825
3887.789472,91.360522
3885.861005,92.081191
3883.932538,91.597264
3882.004071,89.764759
3880.075604,88.950760
3878.147137,90.329201
3876.218670,91.040635
3874.290203,90.721011
3872.361736,91.386257
3870.433269,91.754902
3868.504802,90.304029
3866.576335,89.336236
3864.647868,89.877721
3862.719401,89.914165
3860.790934,90.142022
3858.862467,91.859617
3856.934000,92.905713
3855.005533,92.255730
3853.077066,91.606584
3851.148599,91.040786
3849.220132,89.958559
3847.291665,90.270237
3845.363198,91.388337
3843.434731,91.813263
3841.506264,91.785791
3839.577797,91.447572
3837.649330,90.505620
3835.720863,90.000797
3833.792396,90.607575
3831.863929,90.509261
3829.935462,89.468403
3828.006995,89.594549
3826.078528,91.047563
3824.150061,91.942381
3822.221594,91.532990
3820.293127,90.879396
3818.364660,90.714645
3816.436193,90.854176
3814.507726,90.868520
3812.579259,90.313259
3810.650792,89.163824
3808.722325,88.807032
3806.793858,89.626174
3804.865391,90.444751
3802.936924,90.154431
3801.008457,89.608172
3799.079990,89.755166
3797.151523,89.871410
3795.223056,89.604066
3793.294589,89.619507
3791.366122,89.763585
3789.437655,89.719551
3787.509188,90.031686
3785.580721,90.861458
3783.652254,91.420412
3781.723787,91.309055
3779.795320,91.134047
3777.866853,91.279189
3775.938386,91.394864
3774.009919,90.986193
3772.081452,90.469172
3770.152985,90.606160
3768.224518,90.982117
3766.296051,90.794365
3764.367584,90.471508
3762.439117,90.623212
3760.510650,90.706254
3758.582183,90.514712
3756.653716,90.458845
3754.725249,90.378747
3752.796782,90.227501
3750.868315,90.478293
3748.939848,90.812333
3747.011381,90.507789
3745.082914,90.500943
3743.154447,91.118851
3741.225980,91.089849
3739.297513,90.227853
3737.369046,90.387533
3735.440579,90.982639
3733.512112,91.211508
3731.583645,90.933856
3729.655178,90.442183
3727.726711,90.171100
3725.798244,90.391815
3723.869777,90.599229
3721.941310,90.281441
3720.012843,90.007574
3718.084376,90.443512
3716.155909,90.905642
3714.227442,90.438208
3712.298975,89.415846
3710.370508,89.025434
3708.442041,90.093094
3706.513574,91.461220
3704.585107,91.072598
3702.656640,90.010207
3700.728173,89.614105
3698.799706,89.473012
3696.871239,89.395826
3694.942772,89.930765
3693.014305,90.620026
3691.085838,90.675229
3689.157371,90.445629
3687.228904,90.570293
3685.300437,90.595552
3683.371970,90.169442
3681.443503,90.017459
3679.515036,90.310179
3677.586569,90.677107
3675.658102,90.834998
3673.729635,90.912935
3671.801168,91.128409
3669.872701,91.482476
3667.944234,91.714523
3666.015767,91.503003
3664.087300,90.795599
3662.158833,90.238968
3660.230366,90.020222
3658.301899,90.028195
3656.373432,90.060780
3654.444965,90.105387
3652.516498,90.303480
3650.588031,90.475898
3648.659564,90.451860
3646.731097,90.158984
3644.802630,89.444453
3642.874163,89.097458
3640.945696,89.755795
3639.017229,90.464909
3637.088762,90.086945
3635.160295,89.706757
3633.231828,90.614404
3631.303361,91.102031
3629.374894,90.272221
3627.446427,89.907714
3625.517960,90.367627
3623.589493,90.127392
3621.661026,90.078716
3619.732559,90.907594
3617.804092,91.111551
3615.875625,90.029679
3613.947158,89.865389
3612.018691,90.988527
3610.090224,91.440851
3608.161757,90.862419
3606.233290,90.454415
3604.304823,90.462231
3602.376356,90.611896
3600.447889,90.953684
3598.519422,91.175266
3596.590955,90.926336
3594.662488,90.740614
3592.734021,90.903697
3590.805554,90.869607
3588.877087,90.481004
3586.948620,90.474263
3585.020153,90.977358
3583.091686,90.827985
3581.163219,89.755308
3579.234752,89.215912
3577.306285,89.668424
3575.377818,90.396593
3573.449351,91.030046
3571.520884,91.414712
3569.592417,90.748025
3567.663950,89.592112
3565.735483,89.791014
3563.807016,90.978770
3561.878549,90.455560
3559.950082,89.377701
3558.021615,89.702501
3556.093148,90.334530
3554.164681,89.681587
3552.236214,88.728164
3550.307747,88.786437
3548.379280,89.522038
3546.450813,90.207305
3544.522346,90.866891
3542.593879,91.354191
3540.665412,91.213223
3538.736945,90.692186
3536.808478,90.369961
3534.880011,90.251648
3532.951544,90.119245
3531.023077,90.148264
3529.094610,90.437423
3527.166143,90.620430
3525.237676,90.713547
3523.309209,90.926366
3521.380742,90.676753
3519.452275,89.750417
3517.523808,89.281415
3515.595341,89.901233
3513.666874,90.585503
3511.738407,90.508114
3509.809940,90.276943
3507.881473,90.413618
3505.953006,90.471330
3504.024539,90.116942
3502.096072,89.739796
3500.167605,89.821419
3498.239138,90.352413
3496.310671,90.754111
3494.382204,90.594835
3492.453737,90.338164
3490.525270,90.523487
3488.596803,90.775395
3486.668336,90.777400
3484.739869,90.813816
3482.811402,90.874284
3480.882935,90.659554
3478.954468,90.509484
3477.026001,90.805453
3475.097534,91.046226
3473.169067,90.849878
3471.240600,90.613953
3469.312133,90.478579
3467.383666,90.190410
3465.455199,89.973009
3463.526732,90.075750
3461.598265,90.209307
3459.669798,90.402599
3457.741331,91.001530
3455.812864,91.444421
3453.884397,91.250944
3451.955930,90.904812
3450.027463,90.726622
3448.098996,90.593848
3446.170529,90.617120
3444.242062,90.657153
3442.313595,90.209987
3440.385128,89.658876
3438.456661,89.772100
3436.528194,90.101775
3434.599727,89.909225
3432.671260,89.773958
3430.742793,90.279062
3428.814326,90.759744
3426.885859,90.722937
3424.957392,90.528194
3423.028925,90.151183
3421.100458,89.637204
3419.171991,89.672537
3417.243524,90.198511
3415.315057,90.337662
3413.386590,90.092073
3411.458123,90.084229
3409.529656,90.168302
3407.601189,89.940186
3405.672722,89.700063
3403.744255,89.823335
3401.815788,90.121254
3399.887321,90.223238
3397.958854,90.032903
3396.030387,89.906297
3394.101920,90.208437
3392.173453,90.531103
3390.244986,90.270819
3388.316519,89.822874
3386.388052,89.801780
3384.459585,89.929206
3382.531118,90.147730
3380.602651,90.740687
3378.674184,91.307361
3376.745717,91.475290
3374.817250,91.540039
3372.888783,91.544052
3370.960316,91.232942
3369.031849,90.798158
3367.103382,90.318629
3365.174915,89.729721
3363.246448,89.594586
3361.317981,90.105911
3359.389514,90.430209
3357.461047,90.464322
3355.532580,90.916963
3353.604113,91.219231
3351.675646,90.788222
3349.747179,90.659251
3347.818712,91.010519
3345.890245,90.832973
3343.961778,90.331135
3342.033311,90.449813
3340.104844,91.015901
3338.176377,91.310751
3336.247910,91.090675
3334.319443,90.558979
3332.390976,90.232322
3330.462509,90.239136
3328.534042,90.082085
3326.605575,89.923576
3324.677108,90.338426
3322.748641,90.596183
3320.820174,89.908137
3318.891707,89.411416
3316.963240,89.876236
3315.034773,90.264113
3313.106306,90.273102
3311.177839,90.500667
3309.249372,90.789247
3307.320905,90.686241
3305.392438,90.304091
3303.463971,89.911911
3301.535504,89.721942
3299.607037,89.798816
3297.678570,89.929753
3295.750103,90.083376
3293.821636,90.348285
3291.893169,90.414612
3289.964702,90.267282
3288.036235,90.426339
3286.107768,90.651636
3284.179301,90.359940
3282.250834,90.106651
3280.322367,90.212588
3278.393900,90.064258
3276.465433,89.674469
3274.536966,89.559283
3272.608499,89.711139
3270.680032,90.082383
3268.751565,90.575149
3266.823098,90.576015
3264.894631,90.075375
3262.966164,89.997778
3261.037697,90.454081
3259.109230,90.627414
3257.180763,90.377501
